,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,class
27,0.24325,0.13222,0.35639,2.034e-06,7.0167999999999995e-06,1.3396e-06,0.26082,0.6058399999999999,-0.46416999999999997,0.00060472,0.006248699999999999,0.0036030999999999997,0.0014362,0.00047873,0.0048376999999999995,0.004988899999999999,0.022248,2.855,2.0628,2.4631,2.8238,2.6161,2.8719,2
28,0.30178,0.20926,0.27069,2.2426999999999997e-05,1.2224e-06,5.1260000000000006e-06,0.9379799999999999,1.105,-0.11804,0.00052915,0.008390799999999999,0.0031749,0.0015119,0.00040316,0.0052411,0.0054678999999999995,0.01973,2.611,2.678,2.0078,2.7797,2.8495,2.4216,2
29,0.38508000000000003,0.19307,0.20035,2.4204e-05,8.9154e-07,4.7511e-07,-0.31764000000000003,0.018537,1.224,0.00047873,0.0075588999999999995,0.0050645,0.001285,0.00062991,0.007080199999999999,0.0061227,0.016227000000000002,2.5318,2.3365,1.6947,2.8741,2.7766,2.6824,2
30,0.39446,0.29186999999999996,0.1862,0.0045938,0.00082906,2.0569000000000002e-05,0.36184,0.40235,0.45765,0.00062991,0.009574700000000002,0.0059464,0.0012598,0.00065511,0.0092219,0.0063495,0.010809000000000001,2.9401,3.0985,3.2761,3.1991,3.1133,3.2984,2
31,0.26953,0.26224000000000003,0.25264000000000003,9.9586e-05,0.00067916,6.0886999999999995e-05,0.79367,0.97719,-0.18187,0.0007307,0.010884999999999999,0.0062739,0.0013354,0.00057952,0.0099022,0.0068786,0.0078613,2.9661,3.1396,3.1555,3.0735,3.3695,3.0041,2
32,0.17126,0.19921,0.32088,6.8261e-05,0.0014690999999999999,4.601e-05,1.2654,0.78679,0.68237,0.00075589,0.012422,0.0060723,0.0012598,0.00065511,0.010583,0.007181,0.005518,3.2462,3.4514,3.1568,3.3411,3.2768,3.4764,2
33,0.26228,0.12462000000000001,0.29431,0.0018096,0.00099424,7.5138e-05,1.0117,0.6584800000000001,0.65583,0.00052913,0.009398299999999998,0.005568399999999999,0.0014614,0.00045354,0.0087936,0.007231399999999999,0.011011,3.2041,3.0217,2.9657,3.4282,3.0299,3.3536,2
34,0.44223999999999997,0.28768,0.24348000000000003,0.0034205999999999998,0.0018465999999999997,1.3589000000000002e-05,-0.23119,1.0325,-0.5363100000000001,0.00065511,0.0077856999999999996,0.0041826,0.0013858,0.00052913,0.006324300000000001,0.0057951999999999995,0.017789,2.6386,2.1391,2.4904,2.5233,2.5069999999999997,2.8128,2
35,0.39099,0.3535,0.19272,0.0033602,0.0018135000000000002,3.639e-05,0.31411999999999995,0.39860999999999996,0.15267,0.00052913,0.005820399999999999,0.0035527,0.0016378,0.00027716,0.0045354,0.0052913000000000005,0.022803,2.4728,2.0212,2.4249,2.6010000000000004,2.3071,2.5756,2
0,0.6088,0.9296399999999999,0.5649,1.0957e-12,1.286e-09,3.2124e-09,-2.1682,-0.53981,-1.6523,0.00050393,0.009675399999999999,0.006248699999999999,0.0013606,0.00055432,0.00834,0.0074329999999999995,0.010331,2.7207,2.7267,2.3449,3.2636,2.8771,3.1248,2
1,0.60895,0.9176799999999999,0.57212,7.7703e-13,3.1005e-08,9.302000000000001e-10,-0.41145,-0.57312,0.36115,0.00020157,0.0087936,0.0052661,0.0012598,0.00065511,0.0093731,0.0053668,0.013531,2.1058,2.4477,2.1086,2.0567,3.0127,2.9191,2
2,0.60944,0.88228,0.5622699999999999,2.1948e-11,0.00017365,8.2653e-06,0.14348,-0.11299000000000001,-0.67183,0.00037795,0.003981,0.001411,0.0018141,0.00010079,0.002696,0.0023685,0.031697,1.3488,0.91299,1.1402,1.6342,1.1106,1.1254,2
3,0.6096,0.90502,0.58318,1.0171e-12,8.7742e-09,7.3534e-09,-0.15929000000000001,-1.2625,-0.16291,0.0006803,0.0067023,0.0040566000000000005,0.001411,0.00050393,0.006979399999999999,0.0037543,0.020359,2.5739,2.3680000000000003,1.9814,2.6823,2.4942,2.3393,2
4,0.60931,0.90407,0.58422,3.3746e-13,2.1669999999999999e-10,5.9569e-10,-0.017759,1.0603,0.48783999999999994,0.00047876,0.007559300000000001,0.0028221,0.0013607,0.00055435,0.0060978000000000004,0.004712,0.020863999999999997,1.8686,2.1533,1.5117,3.3078,2.6555,2.5366,2
5,0.60932,0.90514,0.58377,4.7784e-13,7.6138e-11,7.8346e-10,-0.049468,-0.10065,0.23775,0.00030237,0.006626999999999999,0.0028221,0.0013103,0.00060474,0.0054678999999999995,0.0040064,0.023308000000000002,2.2774,1.7547,1.4495,3.3719,2.6165,2.392,2
6,0.6088,0.91812,0.6136,1.6034e-12,2.6779000000000004e-09,1.9541e-09,-0.8473,0.37853000000000003,-0.20826999999999998,0.00025198,0.010003,0.0030237,0.0012599,0.00065514,0.0083404,0.0053671000000000005,0.015547,1.5291,1.4984,0.5903,2.7710000000000004,2.0979,1.4398,2
7,0.6087,0.8869799999999999,0.61692,2.4439e-09,0.00013126,1.0197e-05,-1.8699,-1.2676,0.8494299999999999,0.00015118,0.0010079000000000002,0.00022677,0.0017134000000000001,0.00020157,0.00083148,0.00052913,0.039785,0.52451,0.5324,0.53671,0.47725,0.81738,0.34426999999999996,2
8,0.61259,0.61285,0.52591,3.7045e-10,0.00027721,3.0206e-05,-0.2522,1.3899,0.19104000000000002,0.00045354,0.0081385,0.0045354,0.001411,0.00050393,0.0081637,0.0048376999999999995,0.016403,2.3904,3.0046,3.0548,3.1942,3.0285,2.8825,2
9,0.6108,0.76077,0.63002,4.0973000000000004e-10,0.00044855,2.116e-05,0.29901,-0.49401000000000006,0.25196,0.00045354,0.004611,0.0016882000000000002,0.0016378,0.00027716,0.004485,0.0024189,0.028875,1.507,1.8751,1.8517,1.4989,2.1244,1.8385,2
10,0.6101300000000001,0.8715,0.63274,1.0711e-11,3.079e-05,4.5883e-06,0.2101,0.1155,0.27626999999999996,0.00030236,0.0036283,0.0020409000000000004,0.0016378,0.00027716,0.0030992,0.0027968000000000003,0.030664,0.83534,0.8390799999999999,1.035,1.5527,0.92415,0.8959799999999999,2
11,0.60995,0.86993,0.61992,1.1883e-10,1.185e-05,9.4131e-06,-0.071825,0.064773,1.2626,0.00035275,0.0024441,0.0011338,0.0017637999999999998,0.00015118,0.0017385999999999999,0.0017385999999999999,0.035124,1.1936,1.365,1.3763,1.4391,1.7382,1.5698,2
12,0.6084,0.8337100000000001,0.6821,7.7774e-09,0.00014369,2.6944e-05,-0.061127999999999995,0.48193,-0.15799000000000002,0.00042834,0.0030992,0.0013354,0.001663,0.00025196,0.0025448,0.001537,0.033587,1.2623,1.4754,1.3563,1.0926,1.2604,1.2787,2
13,0.6096699999999999,0.6974,0.55445,5.2172e-08,0.00015212,0.00015079,-0.31968,0.05355700000000001,-0.15137,0.00025196,0.006651899999999999,0.004107,0.0013606,0.00055432,0.0057448,0.0046613,0.021115000000000002,2.0215,2.0284,2.253,2.3866,2.298,2.4834,2
14,0.61319,0.50752,0.56914,6.056300000000001e-11,4.8743000000000004e-05,2.9961e-05,-0.4392,-0.1206,0.41098,0.00062991,0.0082392,0.00577,0.0016378,0.00027716,0.0076345,0.0061227,0.014135,3.0871,3.2768,3.1511,3.0558,3.3484,3.2022,2
15,0.61064,0.57062,0.5403399999999999,2.2411e-09,4.9721999999999996e-05,3.7545999999999996e-05,-2.6002,0.5745600000000001,0.10243,0.00065511,0.010154,0.0053668,0.001159,0.00075589,0.0091211,0.006626699999999999,0.010608,2.415,3.2582,2.8035,2.9034,3.1039999999999996,3.0292,2
16,0.60532,0.63421,0.52298,8.202600000000001e-08,9.0504e-05,0.00021869,-1.1002,-0.77462,0.2188,0.00050393,0.0071306,0.0051905,0.0014614,0.00045354,0.0061478999999999995,0.006248699999999999,0.01731,2.5472,2.7355,2.7023,2.4826,3.0896,2.4593,2
17,0.60646,0.6154,0.51542,3.3113e-08,0.00013434,0.00022487,-0.014990999999999999,0.5158,1.0102,0.00032757,0.010054,0.0035781,0.0010331,0.00088192,0.008768799999999998,0.004712,0.015093,2.4819,2.7539999999999996,2.9691,2.5982,3.3783,3.0377,2
18,0.59993,0.59244,0.67162,1.9954999999999998e-07,0.00010528,0.00012819,-0.30441,-0.31317,0.7318100000000001,0.00037795,0.0074834,0.0032503,0.001285,0.00062991,0.0060472,0.0038047,0.021568,2.5043,2.6227,2.739,2.4197,2.9207,3.0563,2
19,0.61164,0.65235,0.5273,2.2820000000000002e-08,8.4727e-05,5.9661000000000004e-05,-1.2296,0.078126,0.029863,0.00060472,0.0091715,0.005492800000000001,0.0014614,0.00045354,0.008466,0.007306999999999999,0.01149,2.0433,2.6457,2.5644,2.2747,2.6205,2.1756,2
20,0.6099600000000001,0.52805,0.60055,1.546e-08,7.6753e-05,0.00011127,-1.0977,-0.9621799999999999,0.4957,0.00057952,0.0092975,0.0047117,0.001411,0.00050393,0.0081637,0.0056188,0.014159999999999999,2.4818,2.8534,2.5976,2.6566,3.0301,3.0671,2
21,0.60664,0.57957,0.54476,5.8889e-08,0.000156,0.00018939,-0.35288,1.57,1.3565,0.00050393,0.0094991,0.006022,0.0016125999999999998,0.00030236,0.0085668,0.0070298,0.01091,2.8004,2.8137,2.6956,3.0037,3.3273,2.7344,2
22,0.60288,0.56703,0.56606,3.2472e-07,0.00030783,0.00032653,-0.064443,0.38045999999999996,0.91451,0.00030236,0.009574700000000002,0.002948,0.0016125999999999998,0.00030236,0.0077856999999999996,0.004107,0.017814,2.7701,2.5973,2.7931,2.9064,3.0357,2.9703,2
23,0.6064,0.57182,0.56698,1.6336999999999999e-07,0.0001923,0.00022767,0.071698,-0.13677999999999998,0.8537100000000001,0.00060472,0.0074834,0.004485,0.0013102,0.00060472,0.0069038,0.0053668,0.017688,2.8777,3.0537,2.7946,2.7632,3.0566,2.8678,2
24,0.60949,0.69845,0.51375,3.2823999999999997e-08,0.00010027,7.8712e-05,-1.1357,0.41956000000000004,-0.83798,0.00062991,0.007987300000000001,0.0051653,0.001537,0.00037795,0.006651899999999999,0.0062739,0.015823,2.362,2.5639,2.0999,2.3658,2.5636,2.3507,2
25,0.60551,0.52225,0.62612,3.8807e-08,2.5858000000000002e-05,4.1899999999999995e-05,-0.18134,-0.57768,-0.27481,0.00047873,0.0073574,0.0047369,0.0014362,0.00047873,0.0062739,0.0059464,0.017738,2.4004,2.6349,2.5269999999999997,2.6161,2.9831,2.4516,2
26,0.6075,0.63867,0.51194,5.5839e-08,0.00018317,0.00012321,0.029729000000000002,1.0031,0.11012999999999999,0.00035275,0.006399899999999999,0.0044598,0.0013354,0.00057952,0.0062235,0.0050897,0.020006,2.4206,2.2680000000000002,2.6955,2.4296,2.6025,2.5651,2
27,0.609,0.65669,0.51141,1.297e-08,6.867100000000001e-05,3.8826e-05,-0.70915,-0.18174,0.49268999999999996,0.00025196,0.0094235,0.0033006999999999997,0.0013606,0.00055432,0.00834,0.004107,0.017108,2.5792,2.4994,2.5747,2.7018,2.9449,2.5714,2
28,0.60764,0.63678,0.48141000000000006,6.3157e-08,0.00014318,0.00022407,-1.0001,-0.9230200000000001,0.8300299999999999,0.00052913,0.0092219,0.004233,0.0013102,0.00060472,0.0082896,0.005140100000000001,0.015118000000000001,2.3397,2.4057,2.4218,2.3366,2.8246,2.6471,2
29,0.5921,0.50557,0.6399,3.1913e-07,0.00016447,7.879e-05,-0.9638399999999999,0.7535,-0.16283,0.00052913,0.010003,0.0043338000000000005,0.001285,0.00062991,0.009826600000000001,0.0048376999999999995,0.013000999999999999,2.8958,2.8829,3.0039999999999996,2.9395,2.9019,2.9765,2
30,0.56962,0.36521,0.86462,7.2302e-08,0.00012684,7.5648e-05,-0.34368000000000004,0.27407,0.29458,0.00022679,0.010709999999999999,0.0015119,0.0016127,0.00030239,0.008340799999999999,0.0048130000000000004,0.016934,2.5218,2.6761,2.3266,2.9619,2.883,2.718,2
31,0.57865,0.39363000000000004,0.81952,9.648999999999999e-08,7.3892e-05,0.00030033,0.36489,0.392,-1.033,0.00027716,0.0090959,0.004233,0.0014614,0.00045354,0.0078865,0.005392,0.015647,2.0413,2.1944,2.3601,2.2949,2.31,2.1327,2
32,0.58482,0.46101000000000003,0.78479,7.7796e-08,5.022e-05,9.3551e-05,0.3012,0.54308,-0.56339,0.00052913,0.0093731,0.0043841999999999996,0.0014614,0.00045354,0.0079369,0.0058708,0.014438,2.6425,2.3706,2.53,2.8966,2.5895,2.8034,2
33,0.5825100000000001,0.48916000000000004,0.68216,4.4916e-08,0.00010908,0.00017275,1.0694,1.0881,-1.5024,0.00027717,0.006626999999999999,0.0025198,0.0014111,0.00050395,0.006123,0.0030740999999999997,0.023913,1.9591,2.1141,2.7119999999999997,2.5326,1.9173,2.7241,2
34,0.58139,0.45921999999999996,0.74162,4.6919000000000005e-08,6.5292e-05,0.00014901,-0.0055258,0.028158999999999997,0.6027399999999999,0.00030236,0.0075337,0.0050897,0.0014362,0.00047873,0.007306999999999999,0.0054172,0.016881999999999998,2.4759,2.3872,2.6643,2.7560000000000002,2.6516,2.7888,2
35,0.55642,0.27848,0.8743799999999999,1.5036e-07,0.00024862,0.00073381,-0.10397,0.047494999999999996,-1.4512,0.00040316,0.004963899999999999,0.002041,0.0015875,0.00032757,0.0046364,0.0027465,0.027743,2.0024,1.8128,1.8090000000000002,1.9998,2.0254,2.0297,2
0,0.59742,0.52098,0.77973,3.4231999999999996e-10,5.3723e-06,1.3905e-05,1.6945,0.97096,-1.3096,7.5597e-05,0.00015119,0.00020159,0.0018143,0.0001008,0.00030239,0.00020159,0.041602999999999994,1.0437,0.70491,0.9825299999999999,0.20686,2.1186,1.2336,2
1,0.5956899999999999,0.50751,0.7217600000000001,6.2168e-11,3.5862e-06,0.00014284,0.2983,-0.49203,-1.729,0.00032755,0.0059968,0.0026204,0.0016378,0.00027716,0.0041573999999999995,0.0035275,0.025901999999999998,1.9861,2.1325,1.9002,2.1637,1.9324,2.2346,2
2,0.59617,0.4557,0.79755,3.2566999999999997e-09,2.66e-06,2.1536e-05,-1.2917,0.75942,-0.64513,0.00035275,0.0067779,0.0037795000000000003,0.0016125999999999998,0.00030236,0.0062235,0.0052409,0.020156999999999998,2.1383,2.3915,2.2434,2.4192,2.6867,2.5856,2
3,0.59414,0.41501000000000005,0.89686,3.5748e-11,1.7505e-07,4.4915e-06,1.7492,0.32261,0.62505,0.00030237,0.006400199999999999,0.0019149999999999998,0.0016882000000000002,0.00022678,0.0051655,0.0037796999999999996,0.024971,1.2658,1.03,1.0137,0.93121,1.1264,1.7101,2
4,0.5936600000000001,0.38083,0.9147700000000001,1.112e-11,2.1468999999999998e-10,2.9531e-09,0.18783,0.74056,0.86316,0.0006803,0.009473899999999999,0.0054676,0.0013102,0.00060472,0.0077101,0.007055,0.012145,1.6281,1.2739,0.36745,2.8688,1.8176,1.4281,2
5,0.59244,0.34484000000000004,0.8839100000000001,1.6445e-11,1.0589e-10,6.9213e-10,-0.62435,-0.36679,0.06449400000000001,0.0007055,0.0085668,0.005896,0.001285,0.00062991,0.008617200000000002,0.006979399999999999,0.011767,2.47,2.0204,1.5399,3.2882,2.9278,3.0108,2
6,0.59355,0.5615399999999999,0.59187,4.9656000000000004e-11,5.1596000000000005e-06,6.2353e-05,0.13963,-0.67911,0.56228,0.00035275,0.009877,0.0041826,0.001285,0.00062991,0.0077353000000000005,0.0044598,0.015924,2.5217,2.7836,2.5498,2.4907,2.9069,2.535,2
7,0.5974,0.58665,0.50438,7.5666e-11,5.283300000000001e-06,4.722e-06,1.5311,-0.71237,1.0346,0.00055432,0.006248699999999999,0.0036283,0.0014866,0.00042834,0.005568399999999999,0.0045102,0.022022,2.1033,2.4724,2.1056,2.1755,2.7129,2.4885,2
8,0.59438,0.51551,0.60617,1.6085e-09,5.2413e-05,0.00021241,-1.6972,-1.3204,1.5527,0.00040314,0.0076345,0.0037795000000000003,0.0016378,0.00027716,0.0061983,0.0054676,0.019049,2.4692,2.2607,2.5056,2.8631,2.5893,2.4762,2
9,0.59847,0.5114,0.65464,7.6856e-10,3.1995e-06,2.4309e-05,-1.143,0.55456,-0.50541,0.00052913,0.006551100000000001,0.005215699999999999,0.0015118,0.00040314,0.0049385,0.0061731,0.019124000000000002,2.3769,2.2928,2.3819999999999997,3.0162,2.5772,2.1719999999999997,2
10,0.5947899999999999,0.50052,0.66437,2.8607000000000003e-10,1.3616e-05,0.00012053,-1.1761,-2.3915,1.6565,0.00017638,0.005140100000000001,0.0034266999999999995,0.0013858,0.00052913,0.0045354,0.003930599999999999,0.025322,1.8778,1.8489,1.5623,1.8831,1.984,1.6651,2
11,0.59309,0.45097,0.73173,1.2515e-10,1.2891999999999999e-06,3.2037e-05,0.71029,0.017409,-0.19025,0.00020157,0.00257,0.0034266999999999995,0.0016378,0.00027716,0.0023180999999999996,0.0029228,0.031092,1.7442,1.8936,1.9241,1.5606,2.2578,1.7676,2
12,0.59663,0.6020399999999999,0.49143000000000003,6.4095e-11,5.4614e-06,5.2208e-06,0.35707,-0.6097600000000001,0.62829,0.00050393,0.006929,0.0023685,0.0014866,0.00042834,0.0056944,0.0038047,0.023231,2.1092,2.2389,1.817,1.8993,2.4809,2.0831,2
13,0.59773,0.58458,0.51379,3.2046999999999995e-11,2.8981e-06,1.5235e-06,0.046592,0.16751,0.30338000000000004,0.00042834,0.004611,0.0033006999999999997,0.0015118,0.00040314,0.0047369,0.0032251,0.02623,1.8761,2.4943,2.1591,2.1269,1.7772,2.1678,2
14,0.5941,0.5710000000000001,0.46388999999999997,1.68e-10,2.9824e-05,0.00018107,-1.0184,0.6106,0.018408,0.00065511,0.010633,0.0075588999999999995,0.001159,0.00075589,0.0093731,0.0086928,0.0056188,2.5802,2.8280000000000003,2.0595,2.6893,3.2329,2.5399,2
15,0.59701,0.51047,0.59338,1.0678e-10,2.9351e-05,0.00029633,0.29712,-1.1991,0.55315,0.00027716,0.0073322000000000005,0.0039055,0.0016125999999999998,0.00030236,0.0066771,0.0048125,0.019527000000000003,2.1232,1.8237,1.9034,2.7084,2.6394,2.5469999999999997,2
16,0.5986,0.58643,0.5151100000000001,2.5675999999999995e-10,2.6922000000000002e-06,4.4887e-06,0.36030999999999996,0.33636,0.3218,0.00032755,0.004560600000000001,0.0040062,0.001411,0.00050393,0.004233,0.0041322,0.025272,1.6722,1.7599,1.7028,2.0428,1.4241,2.171,2
17,0.5999899999999999,0.59843,0.50011,1.2328e-10,6.3689e-06,9.140099999999999e-06,0.38493,0.45395,-0.18267,0.00025196,0.0051653,0.002822,0.0013354,0.00057952,0.0052913000000000005,0.0031244,0.025876999999999997,1.597,1.3038,1.8217,1.6333,1.6202,2.0281,2
18,0.59451,0.6121800000000001,0.46019,2.7203e-10,9.7719e-06,7.580599999999999e-06,0.19114,0.69973,-0.21229,0.00040314,0.006651899999999999,0.0050141000000000005,0.0013102,0.00060472,0.006324300000000001,0.0059464,0.018192,2.5072,2.655,2.6527,2.7767,2.9489,2.846,2
19,0.59487,0.60411,0.4576,8.292399999999998e-11,1.0777999999999999e-05,6.277200000000001e-06,0.40118000000000004,-0.81628,-0.53986,0.00055432,0.0084156,0.005896,0.0012598,0.00065511,0.0077353000000000005,0.0065763,0.013354,2.9374,3.1589,2.833,3.0598,3.0859,3.0818,2
20,0.59333,0.59913,0.41786,1.0822e-10,5.8764999999999996e-06,1.5627e-06,-0.5796899999999999,0.6988300000000001,0.16295,0.0006803,0.010431000000000001,0.007458199999999999,0.0012094,0.0007055,0.0092975,0.0089447,0.005719600000000001,3.0841,3.3631,2.9415,3.2203,3.6973,3.2345,2
21,0.59514,0.5210899999999999,0.52496,9.2396e-11,9.5602e-06,8.0777e-05,-0.18486,1.2479,-0.63035,0.00027716,0.0071558,0.0048881,0.0014362,0.00047873,0.0067023,0.005719600000000001,0.017789,2.5381,2.4722,2.5580000000000003,2.6971,2.6039,2.4283,2
